"limits",30.0009,100.0074
"peaks",43.892469995798386,50.97404683182233,75.01950488096622,91.02347741265484
"masked X","X","obs","calc","bkg","diff"
36.9471,36.9471,223.0,216.34687043335097,215.85210356240873,-15.166870433350972
36.9665,36.9665,199.0,216.41015455106972,215.91290213213782,-39.230154551069724
36.986,36.986,213.0,216.47366043682382,215.97388968214162,-25.29366043682382
37.0055,37.0055,238.0,216.53706210636233,216.0347525480064,-0.3570621063623278
37.0249,37.0249,175.0,216.60003521249945,216.0951796198473,-63.42003521249945
37.0444,37.0444,217.0,216.66322958865734,216.15579390751765,-21.483229588657345
37.0638,37.0638,236.0,216.72599699446104,216.2159737762056,-2.545996994461042
37.0833,37.0833,208.0,216.78898489890767,216.2763396876487,-30.60898489890767
37.1027,37.1027,170.0,216.8515477484948,216.3362725548509,-68.67154774849479
37.1222,37.1222,198.0,216.91433063353205,216.39639029351204,-40.734330633532046
37.1417,37.1417,220.0,216.9770112930672,216.4563837038106,-18.797011293067193
37.1611,37.1611,207.0,217.03926904011252,216.51594613316382,-31.859269040112515
37.1806,37.1806,199.0,217.1017462358909,216.57569167887766,-39.921746235890886
37.2,37.2,201.0,217.16380261714593,216.6350076175965,-37.98380261714593
37.2195,37.2195,208.0,217.226077496419,216.69450550585287,-31.04607749641901
37.2389,37.2389,241.0,217.28793337519522,216.75357516073205,1.8920666248047766
37.2584,37.2584,197.0,217.35000772525686,216.81282560012409,-42.17000772525686
37.2779,37.2779,174.0,217.4119818130627,216.87195207597577,-65.2319818130627
37.2973,37.2973,207.0,217.47353915998445,216.93065237999735,-32.293539159984455
37.3168,37.3168,213.0,217.53531414597862,216.98953172288657,-26.355314145978618
37.3362,37.3362,236.0,217.59667432724234,217.0479862666907,-3.4166743272423403
37.3557,37.3557,207.0,217.65825209399594,217.1066186888611,-32.47825209399594
37.3751,37.3751,205.0,217.71941620295237,217.16482768432635,-34.539416202952374
37.3946,37.3946,201.0,217.78079787122252,217.22321339947482,-38.60079787122252
37.4141,37.4141,192.0,217.8420815610391,217.28147552487437,-47.662081561039095
37.4335,37.4335,218.0,217.9029542410072,217.3393162831971,-21.722954241007194
37.453,37.453,185.0,217.96404400901923,217.39733202511562,-54.78404400901923
37.4724,37.4724,234.0,218.0247243347505,217.45492777138367,-5.844724334750488
37.4919,37.4919,198.0,218.0856216226282,217.5126973471375,-41.905621622628196
37.5113,37.5113,231.0,218.14611119526262,217.57004829827002,-8.96611119526262
37.5308,37.5308,186.0,218.2068171655027,217.62757192661624,-54.02681716550271
37.5503,37.5503,215.0,218.26742807541345,217.68497234789723,-25.08742807541345
37.5697,37.5697,216.0,218.3276339900032,217.7419562020968,-24.147633990003193
37.5892,37.5892,213.0,218.38805627636535,217.79911100708432,-27.208056276365348
37.6086,37.6086,233.0,218.4480753301424,217.85585061498577,-7.268075330142388
37.6281,37.6281,195.0,218.50831015897634,217.9127600260251,-45.32831015897634
37.6475,37.6475,187.0,218.56814386431583,217.96925560954432,-53.38814386431583
37.667,37.667,231.0,218.62819338245586,218.02591985040905,-9.448193382455862
37.6865,37.6865,225.0,218.68815078861275,218.08246127570771,-15.508150788612745
37.7059,37.7059,226.0,218.7477093761558,218.13859092876945,-14.567709376155797
37.7254,37.7254,205.0,218.80748347871335,218.19488752251527,-35.62748347871335
37.7448,37.7448,229.0,218.86686126545067,218.2507737124765,-11.686861265450666
37.7643,37.7643,197.0,218.92645417327213,218.30682570199986,-43.746454173272134
37.7837,37.7837,240.0,218.9856525388993,218.36246865572983,-0.8056525388993023
37.8032,37.8032,223.0,219.04506655754938,218.418276269777,-17.865066557549376
37.8227,37.8227,241.0,219.10439125190555,218.47396146849596,0.07560874809444584
37.8421,37.8421,206.0,219.16332399973348,218.52923968428115,-34.98332399973348
37.8616,37.8616,203.0,219.22247191267,218.58468085358763,-38.04247191266999
37.881,37.881,214.0,219.28123006929766,218.63971640675868,-27.101230069297664
37.9005,37.9005,215.0,219.34020399118495,218.69491377892453,-26.16020399118495
37.9199,37.9199,224.0,219.39878921717403,218.74970690126062,-17.218789217174027
37.9394,37.9394,219.0,219.45759081356252,218.80466070996087,-22.27759081356252
37.9589,37.9589,197.0,219.5163063754536,218.85949251223286,-44.33630637545361
37.9783,37.9783,202.0,219.5746363619614,218.9139221149452,-39.39463636196141
37.9978,37.9978,197.0,219.63318281490882,218.9685107071916,-44.45318281490882
38.0172,38.0172,195.0,219.691345347767,219.0226984649126,-46.511345347767
38.0367,38.0367,207.0,219.7497247763613,219.07704408430303,-34.56972477636129
38.0561,38.0561,229.0,219.8077221098176,219.1309902336782,-12.627722109817604
38.0756,38.0756,201.0,219.86593629095836,219.18509311877293,-40.68593629095836
38.0951,38.0951,195.0,219.92406883887656,219.23907441492426,-46.744068838876565
38.1145,38.1145,209.0,219.98182247865367,219.29265828857623,-32.80182247865367
38.134,38.134,214.0,220.0397937687141,219.34639721118245,-27.859793768714106
38.1534,38.1534,210.0,220.09738811419652,219.39974007444994,-31.91738811419652
38.1729,38.1729,232.0,220.15520000446762,219.45323686553442,-9.975200004467617
38.1923,38.1923,176.0,220.21263763234742,219.50633895988582,-66.03263763234742
38.2118,38.2118,209.0,220.27029265765492,219.5595938628504,-33.09029265765492
38.2313,38.2313,222.0,220.3278709270972,219.612727602865,-20.147870927097195
38.2507,38.2507,204.0,220.38507736757904,219.66546869074452,-38.205077367579044
38.2702,38.2702,219.0,220.44250262892956,219.7183609106346,-23.26250262892956
38.2896,38.2896,236.0,220.49955877468417,219.77086183956817,-6.319558774684175
38.3091,38.3091,221.0,220.55683406152093,219.82351278616744,-21.37683406152093
38.3285,38.3285,212.0,220.61374205676668,219.87577380240253,-30.433742056766683
38.348,38.348,183.0,220.67087031772826,219.92818372391037,-59.49087031772826
38.3675,38.3675,221.0,220.72792615166202,219.98047291689315,-21.54792615166202
38.3869,38.3869,213.0,220.78461752116857,220.0323742210299,-29.60461752116857
38.4064,38.4064,227.0,220.84153013857986,220.08442276409593,-15.661530138579856
38.4258,38.4258,207.0,220.89808083052404,220.13608477740434,-35.71808083052404
38.4453,38.4453,222.0,220.95485381506356,220.1878929221538,-20.774853815063558
38.4647,38.4647,219.0,221.01126701024307,220.2393158956173,-23.831267010243074
38.4842,38.4842,228.0,221.0679034247781,220.2908838950034,-14.88790342477811
38.5036,38.5036,181.0,221.12418245600387,220.34206808094999,-61.944182456003865
38.5231,38.5231,216.0,221.18068480742062,220.3933961892759,-27.00068480742062
38.5426,38.5426,196.0,221.23712196018573,220.4446041398417,-47.05712196018573
38.562,38.562,232.0,221.29320513653556,220.49543031428962,-11.113205136535562
38.5815,38.5815,209.0,221.34951405929274,220.54639875810312,-34.169514059292744
38.6009,38.6009,212.0,221.40547127716852,220.59698678204296,-31.225471277168516
38.6204,38.6204,236.0,221.46165457489127,220.6477159767677,-7.28165457489127
38.6398,38.6398,216.0,221.51748978849068,220.6980661072073,-27.33748978849068
38.6593,38.6593,181.0,221.5735521002828,220.7485563118441,-62.3935521002828
38.6788,38.6788,207.0,221.62955495199557,220.79892681212868,-36.44955495199557
38.6982,38.6982,238.0,221.68521264843812,220.84892028200312,-5.505212648438125
38.7177,38.7177,231.0,221.74109978141604,220.89905218353678,-12.56109978141604
38.7371,38.7371,265.0,221.79664471431704,220.94880840857084,21.38335528568296
38.7566,38.7566,268.0,221.85242022733848,220.99870197368352,24.327579772661515
38.776,38.776,238.0,221.9078556461077,221.04822121552138,-5.727855646107692
38.7955,38.7955,245.0,221.96352371453204,221.0978767078679,1.2164762854679552
38.815,38.815,256.0,222.01913924182878,221.14741295744943,12.160860758171218
38.8344,38.8344,271.0,222.07441915506428,221.196576914026,27.105580844935723
38.8539,38.8539,236.0,222.12993360968605,221.24587548914178,-7.949933609686049
38.8733,38.8733,252.0,222.18511457665932,221.29480312272432,7.994885423340683
38.8928,38.8928,241.0,222.24053247500586,221.34386429032705,-3.0605324750058642
38.9122,38.9122,238.0,222.2956195319213,221.3925558671524,-6.11561953192129
38.9317,38.9317,228.0,222.3509457359276,221.44137989550694,-16.17094573592761
38.9512,38.9512,273.0,222.40622703391386,221.49008515078629,28.773772966086135
38.9706,38.9706,272.0,222.46118232180785,221.53842284179584,27.718817678192146
38.9901,38.9901,226.0,222.51637891816708,221.5868913630253,-18.336378918167078
39.0095,39.0095,276.0,222.5712520999312,221.63499366891327,31.6087479000688
39.029,39.029,246.0,222.6263696469894,221.68322572762443,1.553630353010611
39.0484,39.0484,241.0,222.68116622579473,221.73109291917697,-3.5011662257947265
39.0679,39.0679,246.0,222.7362091169382,221.77908878820116,1.4437908830618014
39.0874,39.0874,271.0,222.79121652870714,221.82696636186566,26.38878347129286
39.1068,39.1068,257.0,222.84590889426076,221.8744810909606,12.33409110573924
39.1263,39.1263,243.0,222.90085029595716,221.9221228869685,-1.720850295957156
39.1457,39.1457,229.0,222.95547942778433,221.96940318468808,-15.775479427784326
39.1652,39.1652,201.0,223.01036077431706,222.01680947910623,-43.830360774317064
39.1846,39.1846,215.0,223.06493276486046,222.0638556207424,-29.88493276486046
39.2041,39.2041,206.0,223.11976049232644,222.11102669092477,-38.939760492326435
39.2236,39.2236,209.0,223.17456292754795,222.15807995141188,-35.99456292754795
39.243,39.243,209.0,223.22906147356983,222.2047750776327,-36.04906147356983
39.2625,39.2625,216.0,223.28381920586193,222.2515935326808,-29.10381920586193
39.2819,39.2819,227.0,223.33827710296904,222.29805519699391,-18.158277102969045
39.3014,39.3014,215.0,223.39299707758883,222.34463912716137,-30.21299707758883
39.3208,39.3208,202.0,223.4474201605044,222.39086760932085,-43.26742016050441
39.3403,39.3403,236.0,223.50210949138338,222.43721729644054,-9.32210949138338
39.3598,39.3598,183.0,223.5567864567824,222.48344966740166,-62.37678645678239
39.3792,39.3792,191.0,223.61117154870158,222.52932860464318,-54.43117154870158
39.3987,39.3987,214.0,223.66582794442644,222.57532715805402,-31.48582794442644
39.4181,39.4181,239.0,223.72019697712952,222.62097361842456,-6.5401969771295185
39.4376,39.4376,214.0,223.77484168135658,222.66673863929114,-31.594841681356577
39.457,39.457,236.0,223.82920326678845,222.71215290696338,-9.649203266788454
39.4765,39.4765,255.0,223.88384339741052,222.75768468155385,9.296156602589484
39.496,39.496,222.0,223.9384846903042,222.80309964131777,-23.758484690304194
39.5154,39.5154,202.0,223.9928491988492,222.848165857796,-43.8128491988492
39.5349,39.5349,202.0,224.04749916337786,222.89334800341632,-43.867499163377865
39.5543,39.5543,208.0,224.10187705479032,222.93818274347686,-37.92187705479032
39.5738,39.5738,203.0,224.15654460575706,222.9831323643636,-42.97654460575706
39.5932,39.5932,216.0,224.21094434813034,223.0277359165542,-30.03094434813034
39.6127,39.6127,211.0,224.26563876666785,223.07245330336693,-35.08563876666785
39.6322,39.6322,213.0,224.32035046934743,223.1170543844037,-33.14035046934743
39.6516,39.6516,192.0,224.3748019504509,223.16131140212198,-54.19480195045089
39.6711,39.6711,204.0,224.42955532547037,223.20568068778667,-42.249555325470375
39.6905,39.6905,209.0,224.48405302743427,223.2497072448046,-37.30405302743427
39.71,39.71,221.0,224.53885884460217,223.29384502886742,-25.358858844602175
39.7294,39.7294,247.0,224.59341433992023,223.33764141806458,0.5865856600797699
39.7489,39.7489,235.0,224.64828315042402,223.38154799553283,-11.468283150424021
39.7684,39.7684,211.0,224.70318851502518,223.42533878391745,-35.523188515025176
39.7878,39.7878,230.0,224.7578504280425,223.4687901781328,-16.577850428042503
39.8073,39.8073,200.0,224.81283575374988,223.51235020512843,-46.63283575374988
39.8267,39.8267,239.0,224.86758478414396,223.55557216947287,-7.687584784143958
39.8462,39.8462,184.0,224.92266293775705,223.59890173316617,-62.74266293775705
39.8656,39.8656,222.0,224.97750999966934,223.64189456480722,-24.797509999669337
39.8851,39.8851,208.0,225.0326939476939,223.68499396450952,-38.8526939476939
39.9046,39.9046,217.0,225.08793683155852,223.72797809938567,-29.907936831558523
39.924,39.924,206.0,225.14295636332693,223.7706274980755,-40.96295636332693
39.9435,39.9435,218.0,225.19832434481003,223.8133819206042,-29.018324344810033
39.9629,39.9629,199.0,225.25347684195958,223.85580293521187,-48.07347684195958
39.9824,39.9824,210.0,225.30898534913746,223.89832794775245,-37.12898534913746
40.0018,40.0018,219.0,225.36428558256168,223.9405208796902,-28.184285582561678
40.0213,40.0213,227.0,225.41994984471592,223.9828167858142,-20.239949844715916
40.0408,40.0408,215.0,225.4756981957665,224.0249979588578,-32.29569819576651
40.0602,40.0602,198.0,225.53124828841726,224.06684904218633,-49.35124828841726
40.0797,40.0797,206.0,225.5871765552913,224.10880156682924,-41.40717655529131
40.0991,40.0991,217.0,225.64291497213577,224.15042532667138,-30.46291497213577
40.1186,40.1186,201.0,225.69904019311426,224.19214950950203,-46.51904019311426
40.138,40.138,211.0,225.7549827797816,224.23354625147118,-36.574982779781614
40.1575,40.1575,212.0,225.81132321619233,224.27504240027736,-35.631323216192335
40.177,40.177,193.0,225.86777869263562,224.31642435516045,-54.687778692635625
40.1964,40.1964,209.0,225.92406464724024,224.35748085494484,-38.74406464724024
40.2159,40.2159,216.0,225.9807641055278,224.39863524012608,-31.80076410552781
40.2353,40.2353,215.0,226.03730224541198,224.43946549167472,-32.85730224541198
40.2548,40.2548,235.0,226.09426607474887,224.48039261792775,-12.914266074748873
40.2742,40.2742,230.0,226.15107903389773,224.5209969310114,-17.97107903389773
40.2937,40.2937,214.0,226.2083291780673,224.5616971102969,-34.02832917806729
40.3132,40.3132,205.0,226.26573188960606,224.602283642151,-43.08573188960606
40.3326,40.3326,225.0,226.32299614808403,224.64254934132828,-23.14299614808403
40.3521,40.3521,223.0,226.3807206004625,224.68290939677846,-25.200720600462496
40.3715,40.3715,196.0,226.43831624594569,224.72294993747278,-52.258316245945686
40.391,40.391,243.0,226.49638471602836,224.76308383143396,-5.3163847160283595
40.4104,40.4104,216.0,226.55433755612452,224.80289952753017,-32.37433755612452
40.4299,40.4299,206.0,226.61277777630858,224.84280757609204,-42.432777776308576
40.4494,40.4494,212.0,226.67141619479213,224.8826025309723,-36.49141619479213
40.4688,40.4688,234.0,226.72995437907952,224.92208126306548,-14.549954379079516
40.4883,40.4883,216.0,226.78900461388193,224.96165084928538,-32.60900461388193
40.5077,40.5077,220.0,226.8479697432356,225.00090552699825,-28.66796974323561
40.5272,40.5272,230.0,226.9074637448493,225.0402500635704,-18.72746374484931
40.5466,40.5466,214.0,226.96688659823894,225.0792810048584,-34.786886598238944
40.5661,40.5661,235.0,227.02685573443696,225.11840081195774,-13.846855734436964
40.5856,40.5856,200.0,227.0870756700617,225.1574080863064,-48.907075670061694
40.605,40.605,217.0,227.14724514764404,225.19610373489093,-31.967245147644043
40.6245,40.6245,202.0,227.20799165316552,225.23488676261528,-47.02799165316552
40.6439,40.6439,226.0,227.26870384104276,225.27335947511983,-23.088703841042765
40.6634,40.6634,222.0,227.3300138180366,225.31191857928656,-27.150013818036605
40.6828,40.6828,226.0,227.3913042890342,225.35016867769335,-23.211304289034196
40.7023,40.7023,240.0,227.45321616617665,225.38850418251883,-9.273216166176645
40.7218,40.7218,221.0,227.51544701507126,225.42672772262884,-28.33544701507126
40.7412,40.7412,238.0,227.5776820167346,225.46464422079922,-11.3976820167346
40.7607,40.7607,207.0,227.64057700399616,225.50264465046047,-42.46057700399616
40.7801,40.7801,208.0,227.70349599948952,225.5403393448962,-41.52349599948952
40.7996,40.7996,242.0,227.76710236374362,225.57811699118548,-7.587102363743618
40.819,40.819,222.0,227.830751392578,225.6155902078523,-27.65075139257801
40.8385,40.8385,203.0,227.89511437766237,225.65314539898387,-46.71511437766237
40.858,40.858,195.0,227.9598773390622,225.69058920046268,-54.77987733906219
40.8774,40.8774,210.0,228.02471660098564,225.72773053029886,-39.84471660098564
40.8969,40.8969,204.0,228.09031795346004,225.7649523714907,-45.910317953460044
40.9163,40.9163,203.0,228.1560170221001,225.80187304383023,-46.97601702210009
40.9358,40.9358,224.0,228.22250901325282,225.8388732557783,-26.04250901325282
40.9552,40.9552,236.0,228.28912735158238,225.875573600527,-14.10912735158238
40.9747,40.9747,262.0,228.3565725425876,225.9123525153995,11.8234274574124
40.9942,40.9942,210.0,228.42452322614488,225.94902062263284,-40.244523226144885
41.0136,41.0136,213.0,228.49263599318758,225.98539081466652,-37.31263599318758
41.0331,41.0331,230.0,228.56163619581847,226.02183812560762,-20.381636195818466
41.0525,41.0525,219.0,228.63083001985677,226.05798882012314,-31.450830019856774
41.072,41.072,214.0,228.7009491286791,226.09421566973796,-36.5209491286791
41.0914,41.0914,228.0,228.77129680482798,226.13014720053746,-22.591296804827984
41.1109,41.1109,220.0,228.84262074806142,226.16615392490448,-30.66262074806142
41.1304,41.1304,225.0,228.9145731143764,226.2020504305199,-25.734573114376396
