"limits",30.0009,100.0074
"masked X","X","obs","calc","bkg","diff"
31.9466,31.9466,160.0,157.06081526548235,156.71301398329953,-26.340815265482348
31.9661,31.9661,152.0,157.13473800019435,156.78588117002042,-34.41473800019435
31.9855,31.9855,166.0,157.2083564340264,156.85844460976216,-20.4883564340264
32.005,32.005,173.0,157.28242913342365,156.93145190912728,-13.562429133423649
32.0245,32.0245,167.0,157.35657653276974,157.004528738756,-19.636576532769737
32.0439,32.0439,155.0,157.43041730904392,157.0772993456523,-31.71041730904392
32.0634,32.0634,153.0,157.50471221105985,157.150513474568,-33.784712211059855
32.0828,32.0828,142.0,157.57869878220205,157.2234197476594,-44.858698782202055
32.1023,32.1023,170.0,157.65313944288505,157.2967693098984,-16.93313944288505
32.1217,32.1217,155.0,157.72727023939947,157.36980939596924,-32.007270239399475
32.1412,32.1412,182.0,157.80185482497853,157.44329253195667,-5.081854824978535
32.1607,32.1607,167.0,157.87651112857083,157.51684192877664,-20.156511128570827
32.1801,32.1801,165.0,157.95085514353727,157.59007944068458,-22.23085514353727
32.1996,32.1996,163.0,158.02565294309272,157.66375963147735,-24.305652943092724
32.219,32.219,144.0,158.10013678466092,157.7371263487393,-43.38013678466092
32.2385,32.2385,162.0,158.17507427949795,157.8109354898736,-25.45507427949795
32.2579,32.2579,157.0,158.24969633274623,157.8844295814772,-30.529696332746227
32.2774,32.2774,183.0,158.3247719272707,157.9583658356811,-4.60477192727069
32.2969,32.2969,158.0,158.399916159363,158.03236512045717,-29.67991615936299
32.3163,32.3163,172.0,158.47474258812701,158.1060470132899,-15.754742588127016
32.3358,32.3358,147.0,158.5500222777668,158.18017066478873,-40.8300222777668
32.3552,32.3552,158.0,158.62498276429608,158.25397537974735,-29.90498276429608
32.3747,32.3747,153.0,158.70039629825115,158.32822157656776,-34.98039629825115
32.3941,32.3941,141.0,158.77548906635275,158.4021473047417,-47.05548906635275
32.4136,32.4136,151.0,158.85103492898375,158.47651423181307,-37.13103492898375
32.4331,32.4331,143.0,158.92664632502834,158.5509409981879,-45.206646325028345
32.4525,32.4525,166.0,159.00193485196579,158.62504501915936,-22.281934851965786
32.472,32.472,145.0,159.0776759528268,158.69958980271377,-43.35767595282681
32.4914,32.4914,167.0,159.15309267392777,158.7738103398408,-21.433092673927774
32.5109,32.5109,156.0,159.22896191127276,158.84847134130197,-32.50896191127276
32.5303,32.5303,150.0,159.30450524437103,158.9228066076743,-38.58450524437103
32.5498,32.5498,147.0,159.38050094777452,158.99758203407072,-41.66050094777452
32.5693,32.5693,117.0,159.45655939259763,159.07241414731482,-71.73655939259763
32.5887,32.5887,183.0,159.53228979410233,159.14691831369618,-5.812289794102327
32.6082,32.6082,154.0,159.6084723744928,159.2218621719266,-34.88847237449281
32.6276,32.6276,151.0,159.68432525930865,159.29647662539574,-37.96432525930865
32.6471,32.6471,158.0,159.76063024750044,159.37153045136603,-31.040630247500445
32.6665,32.6665,207.0,159.83660413867707,159.4462534269116,17.883395861322924
32.686,32.686,155.0,159.91302988813928,159.5214154496475,-34.19302988813928
32.7055,32.7055,160.0,159.98951556065109,159.59663104540894,-29.269515560651087
32.7249,32.7249,176.0,160.06566816911132,159.6715136432851,-13.34566816911132
32.7444,32.7444,141.0,160.14227238398212,159.7468347888326,-48.42227238398212
32.7638,32.7638,173.0,160.2185419354522,159.82182152127612,-16.49854193545221
32.7833,32.7833,154.0,160.29526291545346,159.89724646128764,-35.575262915453465
32.8027,32.8027,143.0,160.37164793821006,159.97233558508447,-46.65164793821006
32.8222,32.8222,142.0,160.44848425362798,160.04786257048096,-47.72848425362798
32.8416,32.8416,165.0,160.5249832293455,160.12305234862427,-24.80498322934551
32.8611,32.8611,145.0,160.60193328769054,160.19867963656134,-44.88193328769054
32.8806,32.8806,171.0,160.67893964975812,160.27435655083792,-18.958939649758122
32.9,32.9,153.0,160.75560682446047,160.34969419210267,-37.03560682446047
32.9195,32.9195,181.0,160.83272457501516,160.42546880410129,-9.112724575015164
32.9389,32.9389,154.0,160.9095017292624,160.50090278208728,-36.18950172926239
32.9584,32.9584,178.0,160.98672946687137,160.57677336452213,-12.266729466871368
32.9778,32.9778,181.0,161.0636152063964,160.65230196388939,-9.343615206396407
32.9973,32.9973,156.0,161.1409512588409,160.72826679568036,-34.42095125884089
33.0168,33.0168,132.0,161.2183410047743,160.80427822761848,-58.49834100477429
33.0362,33.0362,164.0,161.29538680507628,160.87994567352285,-26.575386805076278
33.0557,33.0557,159.0,161.37288265424846,160.956048782618,-31.652882654248458
33.0751,33.0751,157.0,161.45003323427522,161.03180658634696,-33.730033234275226
33.0946,33.0946,177.0,161.52763364721008,161.10799966700472,-13.807633647210082
33.114,33.114,140.0,161.6048875609948,161.18384613478386,-50.8848875609948
33.1335,33.1335,175.0,161.6825909883267,161.2601274875863,-15.962590988326696
33.153,33.153,161.0,161.76034558459153,161.3364524523893,-30.040345584591535
33.1724,33.1724,157.0,161.8377517266014,161.4124288634792,-34.1177517266014
